ServiceID,total_requests,slow_requests,E_pct,n_replicas,avg_response_time_sec,p95_response_time_sec,p99_response_time_sec,deadline_violations,deadline_violation_rate_pct,avg_distance_km,avg_network_delay_ms,p95_network_delay_ms,p99_network_delay_ms,cycle,servers_on
12,7,6.0,85.71428571428571,2,188.58939198984726,342.0151603585214,356.417775322535,5,71.42857142857143,13.03317645708241,17.96341841870807,28.307620081718827,28.866123457494428,0,2
13,6,4.0,66.66666666666667,2,186.68332016387888,332.5203981116118,346.5215449115113,3,50.0,11.810522110047652,16.653497212214987,25.181729062049357,26.075093748970755,0,2
14,9,6.0,66.66666666666667,2,370.0194693908196,684.0084870220173,712.8057980426024,6,66.66666666666667,14.438821081690485,19.469390819683618,37.02703156980287,37.74667155362688,0,2
15,2,1.0,50.0,2,225.02125786580928,292.5245786128913,298.5248737904097,1,50.0,16.108147992125744,21.257865809243818,24.57861289125484,24.873790409655818,0,2
1,24,22.0,91.66666666666667,2,9.186858405739383,18.865696532006375,19.79390137194126,21,87.5,15.113046544462167,20.191739072715368,32.237741848499645,37.95932265551488,1,2
2,36,34.0,94.44444444444444,2,25.740724792662345,54.52903599217934,57.3184934877711,33,91.66666666666667,13.536410208419802,18.502570440126572,29.917749043353247,33.93302006402778,1,2
3,16,14.0,87.5,2,24.271548824755854,49.01749701120293,51.41808803222154,13,81.25,16.379723273995545,21.548824755853175,38.290571547834666,41.9127006192872,1,2
4,25,22.0,88.0,2,59.099637112112994,124.6253685657839,131.33783139933635,21,84.0,14.595368794134712,19.637112112995993,33.534324149865725,38.56489319290487,1,2
5,17,16.0,94.11764705882354,2,59.4339185302452,122.02109942992644,128.4187564489356,14,82.3529411764706,16.94441784935597,22.153824362855914,35.79678686002315,36.17784369167211,1,2
6,15,13.0,86.66666666666667,2,106.01844861060616,199.51986295186302,207.92542871229634,12,80.0,13.48604517482996,18.448610606159537,28.498003859292986,31.629993241266735,1,2
7,13,11.0,84.61538461538461,2,98.09681569920357,185.01572083495316,197.01481851745373,10,76.92307692307692,14.833856892095874,19.89262228050423,35.30016028119915,42.19178266630439,1,2
8,8,7.0,87.5,2,90.64403524292472,166.2634011900165,173.26426473247474,6,75.0,14.033596089223483,19.035242924719775,29.185327481914786,29.676668862665853,1,2
9,14,13.0,92.85714285714286,2,197.1656504389264,370.52140772931335,386.1195083994399,12,85.71428571428571,17.541287995233223,22.793296069232643,36.07448933231898,39.36828495860713,1,2
10,13,10.0,76.92307692307692,2,212.32972272046098,416.0269706557995,435.2370587621726,9,69.23076923076923,16.829227926969352,22.030412768667855,34.04062342278886,38.47275569725288,1,2
11,8,7.0,87.5,2,150.02348451879197,282.51398497148324,296.5132511997954,5,62.5,18.186461508369486,23.484518791970654,36.964733782097724,39.05757776911466,1,2
12,8,6.0,75.0,2,180.0234831908493,339.0180870094455,355.8195855793629,6,75.0,18.185222033147447,23.483190849300506,34.059751733963736,35.65901346396974,1,2
13,4,2.0,50.0,2,175.01362781171323,269.5156971186873,277.9153737694632,2,50.0,8.986407568073366,13.62781171322706,17.583322494501598,17.906671718589795,1,2
14,1,1.0,100.0,2,90.02900574930143,90.02900574930143,90.02900574930143,0,0.0,23.339868026196736,29.00574930143833,29.00574930143833,29.00574930143833,1,2
15,0,,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2
1,32,28.0,87.5,3,6.892119873293603,13.466068374845515,14.013447803700508,27,84.375,12.245828249405847,17.119873293602865,30.25002683666346,32.41299058676017,2,3
2,30,26.0,86.66666666666667,3,15.215085324576082,29.113230803058507,31.433125028790688,25,83.33333333333333,10.471271701574372,15.085324576082524,22.033219778562525,23.134960489032423,2,3
3,25,21.0,84.0,3,22.257537850495282,43.217089751564465,47.05516799300072,21,84.0,12.635959839048832,17.537850495283465,31.685544152868722,35.366499562623346,2,3
4,21,16.0,76.19047619047619,3,38.350077492868664,84.00990144976655,89.61689742013262,16,76.19047619047619,11.895144515515883,16.744159535328727,29.774605437559153,34.99427037361806,2,3
5,13,10.0,76.92307692307692,3,33.094962418896706,60.018517812885136,60.02244103142808,8,61.53846153846154,13.391235857671013,18.03934197362871,31.186718447540905,31.947644142487263,2,3
6,11,7.0,63.63636363636363,3,42.289240376195636,75.01962871653522,75.02741052995016,6,54.54545454545455,11.679481387618893,16.51310346835769,26.38890968385716,28.762568579890115,2,3
7,15,11.0,73.33333333333333,3,101.68323648599501,207.5170322050872,221.51693370140154,10,66.66666666666667,11.732418840953242,16.569819328329544,25.233283391956054,34.086005964497424,2,3
8,23,17.0,73.91304347826087,3,115.23425185306374,222.5172302733662,244.51452834155444,17,73.91304347826087,12.003779856989624,16.860548715898197,25.949491056622662,30.100254305177113,2,3
9,11,5.0,45.45454545454545,3,81.83452180182078,165.02111940216838,177.02804356478373,5,45.45454545454545,11.517894789195147,16.339983638968715,29.750859149717265,29.769856179990775,2,3
10,7,2.0,28.571428571428573,3,68.5866696385573,108.01182832397487,117.60713171552828,2,28.571428571428573,10.492188020264921,15.241067128735255,23.48681703677347,25.11877562930526,2,3
11,4,3.0,75.0,3,87.52208366748435,142.52307505607337,148.52415273105152,1,25.0,16.878934817208798,22.083667484353768,24.84980491732538,24.910179757973772,2,3
12,9,4.0,44.44444444444444,3,126.68291342762258,216.01959011903136,235.2193787741705,3,33.333333333333336,11.430882594780877,16.246760955907735,20.906824102484165,21.39772194621018,2,3
13,2,1.0,50.0,2,105.01588669898348,136.51058028644698,139.31010860533263,0,0.0,11.094807925848635,15.886698983472794,21.193111519971616,21.664792634327068,2,3
14,1,0.0,0.0,1,90.01565640561006,90.01565640561006,90.01565640561006,0,0.0,10.87985668092104,15.656405610063032,15.656405610063032,15.656405610063032,2,3
15,2,2.0,100.0,2,225.02940087798567,292.5315875034625,298.5317818701715,1,50.0,23.708673265058266,29.400877985699843,31.587503462536862,31.78187017158904,2,3
1,35,30.0,85.71428571428571,3,7.616326879150563,17.313293194591544,18.67940336834313,30,85.71428571428571,11.50566332089439,16.326879150563986,27.87539478874487,31.040641530613733,3,4
2,24,21.0,87.5,3,14.350339774452452,29.720513084587814,31.558065875162438,20,83.33333333333333,12.139952918479452,17.0064411191201,30.14356383029215,34.098006816991216,3,4
3,17,12.0,70.58823529411765,3,14.368005677494796,28.807067347212044,31.366179520175734,11,64.70588235294117,10.547003577245516,15.064501024208793,23.87262904098182,27.276253876390143,3,4
4,17,12.0,70.58823529411765,3,25.132873614894205,50.419416714709264,54.893255675248156,11,64.70588235294117,10.478643687881831,15.226556070675857,22.15814329137412,24.76967529298888,3,4
5,19,14.0,73.6842105263158,3,41.59451330518989,81.01292010196978,88.21259438906972,14,73.6842105263158,11.1884170022141,15.565936768845077,24.646207371060946,24.963820271045726,3,4
6,10,6.0,60.0,3,40.52018259334739,83.27169308595484,88.67116977967734,5,50.0,15.10451010672042,20.182593347390018,29.13048101851637,30.158679451121053,3,4
7,9,6.0,66.66666666666667,3,69.46069933392874,115.01807204816033,123.02176330916849,5,55.55555555555556,11.438469601168364,16.25488948428934,26.110439017869844,27.51617011639986,3,4
8,13,10.0,76.92307692307692,3,90.40099754697954,185.01388188315659,197.01434141821034,10,76.92307692307692,11.55726357063401,16.38216236413796,28.445615556245862,29.50880746129649,3,4
9,8,4.0,50.0,3,78.76384815736373,139.50935251239804,147.9080572776852,4,50.0,9.192073806692152,13.848157363720834,23.525957830976054,27.37974117295847,3,4
10,7,5.0,71.42857142857143,3,74.30734036532682,120.01697446616788,120.01884009637344,2,28.571428571428573,16.45183141751607,21.62607961254056,33.445330566950055,34.847392485710635,3,4
11,8,4.0,50.0,3,106.26485780403341,182.5151325811357,196.51516820998393,3,37.5,10.134457885625974,14.857804033403651,22.70048800397308,25.94132465971088,3,4
12,5,2.0,40.0,3,108.0153542913072,168.0079971711869,177.6061610428405,1,20.0,10.597869211846596,15.354291307192588,21.06664908570713,21.809915196508914,3,4
13,2,1.0,50.0,2,70.01987990365373,70.02118565975746,70.02130172696668,0,0.0,14.821985579341536,19.87990365372019,21.185659757455205,21.301726966676096,3,4
14,6,6.0,100.0,1,315.03818714747223,517.5350211528114,535.5359606763993,5,83.33333333333333,31.909602090930363,38.187147472250714,47.72609646156392,48.077163451972666,3,4
15,2,2.0,100.0,2,225.0269578143035,292.5251146728054,298.52495083800557,1,50.0,21.428366315053143,26.95781430349927,28.800955801644424,28.964790601479546,3,4
1,21,15.0,71.42857142857143,5,4.299972462275757,9.006461713201308,9.811179788453982,14,66.66666666666667,9.57477755407189,14.258176561471121,22.750228822535373,26.39817138960571,4,5
2,27,21.0,77.77777777777777,5,8.608018618257676,17.41348207856403,19.49447675445584,21,77.77777777777777,10.66482463181732,15.426025665085323,26.989386262886175,29.133848851950823,4,5
3,19,15.0,78.94736842105263,5,17.910205868732827,40.40777802977213,43.29296019669478,13,68.42105263157895,10.70496087317219,15.469026627562721,23.154649719561554,25.853918675007066,4,5
4,22,14.0,63.63636363636363,5,26.107114743504358,55.665632282294425,56.02224438474458,13,59.09090909090909,11.39251287026032,16.20565259526707,26.191958361854333,27.294772951956467,4,5
5,24,17.0,70.83333333333333,5,42.5173995351605,88.5103140711183,90.01242811041077,16,66.66666666666667,12.66242240718013,17.399535160501827,27.622565568886213,27.993879781672675,4,5
6,16,10.0,62.5,5,45.95199392083011,93.76287569775972,102.75257513955194,9,56.25,10.49485160825525,14.493920830112387,25.273381864293523,27.9241293535604,4,5
7,21,14.0,66.66666666666667,5,127.39386226229284,300.0138620329787,320.0114722082346,14,66.66666666666667,8.494092346642773,12.909881340466805,20.46603385394325,22.29338982881695,4,5
8,7,2.0,28.571428571428573,5,35.730185424745194,67.51341356018256,73.51442186289195,1,14.285714285714286,11.10695257823521,15.899710459484183,24.735191264528023,26.795163878004235,4,5
9,10,5.0,50.0,5,60.01567192752778,106.52482041680587,117.32681220898628,3,30.0,10.894344529555926,15.671927527773729,25.616161130032395,26.97135785110511,4,5
10,6,4.0,66.66666666666667,5,140.01764482976918,230.0251800873827,238.02943420710906,4,66.66666666666667,12.735812161172332,17.644829769175846,27.90356636583425,29.97890290568192,4,5
11,5,2.0,40.0,4,70.015326469077,100.01845423654314,100.01969970218556,1,20.0,10.57190049667637,15.326469076985532,20.765465112763525,20.91634441608079,4,5
12,3,1.0,33.333333333333336,3,80.01862521679719,114.01661799021086,118.81602473561546,0,0.0,13.650885873721231,18.62521679718523,22.633606369815375,23.160404801283825,4,5
13,3,1.0,33.333333333333336,3,93.34930262584862,133.02046864576744,138.62092489163985,1,33.333333333333336,11.171899082316877,15.969292515271652,20.468645767447633,20.924891639855705,4,5
14,1,0.0,0.0,1,90.00808223476896,90.00808223476896,90.00808223476896,0,0.0,3.8102765732406367,8.082234768965174,8.082234768965174,8.082234768965174,4,5
15,0,,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,5
1,25,18.0,72.0,5,4.575217212394978,9.819448300774123,10.782848609386578,17,68.0,10.76860410951702,15.21721239497943,25.130556560962603,25.526765277438212,5,6
2,31,24.0,77.41935483870968,5,8.079871872804267,16.01545503311194,17.414945211197995,22,70.96774193548387,10.719661051586963,15.355743772010406,24.79573101857911,27.939694998766146,5,6
3,13,6.0,46.15384615384615,5,7.703039577414496,12.011738168351062,12.015542652803838,5,38.46153846153846,6.570601257890657,10.731885106803572,20.035352963203003,20.03654404427035,5,6
4,20,14.0,70.0,5,30.465901025949883,56.37645131233987,61.698775049111084,14,70.0,11.108180430748565,15.901025949875716,26.45131233986097,28.77504911109087,5,6
5,7,4.0,57.142857142857146,5,24.301685992041282,47.01279581002585,49.41238907624811,3,42.857142857142854,11.174152086071489,15.971706326995003,20.520170912246808,20.93519666881554,5,6
6,14,8.0,57.142857142857146,5,36.445826259751435,80.26148526733621,88.06141428377228,6,42.857142857142854,12.371795250832827,17.254831180014286,27.389680922093707,27.50783070259261,5,6
7,6,4.0,66.66666666666667,5,41.68452477228826,68.76686401899588,73.76401185811424,3,50.0,12.934879591170409,17.858105621593975,26.666172330909195,27.380932307811445,5,6
8,4,2.0,50.0,5,31.268347451496595,46.27199180934922,49.27128959452521,1,25.0,13.391625278092185,18.34745149659463,26.088062489285523,26.790277313295718,5,6
9,10,4.0,40.0,5,60.01478113392773,106.51681314391502,117.31319254302596,3,30.0,10.062895537039505,14.781133927721523,22.257753177104785,22.327244631913644,5,6
10,9,7.0,77.77777777777777,5,106.6847704136252,224.01793679468005,236.8214122039773,5,55.55555555555556,13.164156319361199,18.10374695852689,24.197727441574642,24.31074345440071,5,6
11,2,1.0,50.0,4,50.02113632975181,50.02330478250073,50.023497533856194,0,0.0,15.994708658363667,21.136329751807978,23.30478250073498,23.497533856195158,5,6
12,7,3.0,42.857142857142854,6,111.44369714189806,222.0129148665958,236.4138075011394,2,28.571428571428573,10.3845190804099,15.125713326625302,23.07052325298114,24.41060360169408,5,6
13,2,0.0,0.0,3,105.0044189970938,136.5004418997094,139.30008837994188,0,0.0,2.2578436760381533,4.418997093791541,8.396094478203928,8.749614245707251,5,6
14,0,,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,6
15,0,,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,6
1,21,11.0,52.38095238095238,7,2.681191152144501,6.018771668236118,6.818406407968285,9,42.857142857142854,9.823344988992318,14.52448547783455,20.741402625531656,24.62589097458071,6,7
2,20,9.0,45.0,7,4.713163951669847,8.118212286671923,9.63805234215615,9,45.0,8.740125862387206,13.163951669845218,21.71555200145423,24.681157035004897,6,7
3,21,10.0,47.61904761904762,7,11.249499836345947,24.01696690929368,27.208159432592062,10,47.61904761904762,7.444664471278001,11.404598250709274,19.31733150050232,22.643220866601325,6,7
4,14,3.0,21.428571428571427,7,12.511589118524546,23.464845241944968,27.10572107574542,3,21.428571428571427,7.350211997416226,11.589118524544947,18.5607400455868,19.667110843642334,6,7
5,15,4.0,26.666666666666668,7,20.678883347492256,43.0115906095175,48.6113687477032,4,26.666666666666668,7.669286121792766,12.216680825585643,16.266361546951256,18.051316949047063,6,7
6,20,8.0,40.0,7,34.51329164563907,60.76652683958321,72.16831292108273,8,40.0,8.672636854343477,13.291645639072035,18.78733595976957,19.211332392355768,6,7
7,5,2.0,40.0,4,40.018246375855064,70.0207134086121,74.02243832974459,1,20.0,13.297283288752045,18.246375855061842,25.736671690135292,26.310094022617488,6,7
8,11,3.0,27.272727272727273,7,45.465580845429066,87.50591841355009,97.50118368271002,3,27.272727272727273,6.90610456784533,11.035390883614053,16.325182688806034,16.682627210240994,6,7
9,9,1.0,11.11111111111111,7,40.012347527477715,60.01188321193961,60.01283084788667,0,0.0,7.79141577908272,12.34752747771904,21.202663338542553,24.037031618806363,6,7
10,10,3.0,30.0,7,80.01343733317233,142.01848516629408,156.4148509155086,3,30.0,8.808618694302677,13.43733317234135,20.876288497884854,23.40525280611754,6,7
11,5,1.0,20.0,4,60.01754372509386,90.01922967378454,98.01899747014636,0,0.0,12.641443072272299,17.543725093854174,20.1004374277163,20.332641065896173,6,7
12,6,3.0,50.0,6,120.01927505975418,180.0264711366167,180.02877901396647,2,33.333333333333336,14.25743633820999,19.27505975416567,29.08873289800698,29.302533222720076,6,7
13,3,1.0,33.333333333333336,3,70.02268451384663,70.03567233227683,70.03747573169504,0,0.0,17.43975283671661,22.684513846629738,35.672332276836705,37.47573169503365,6,7
14,2,1.0,50.0,2,135.02205450406566,175.51724737754196,179.11682007740652,0,0.0,16.851714263441032,22.054504065666087,26.861630589375732,27.288930724816588,6,7
15,1,1.0,100.0,1,150.0496675863317,150.0496675863317,150.0496675863317,0,0.0,42.625214913897,49.667586331700626,49.667586331700626,49.667586331700626,6,7
1,33,22.0,66.66666666666667,7,4.558109029751376,11.412496971452162,12.69280133173288,22,66.66666666666667,8.077923156303934,12.654484296830656,17.735734359124343,22.31447219988098,7,8
2,23,12.0,52.17391304347826,7,6.534453149220351,15.811797979442625,17.568265722774957,12,52.17391304347826,8.13349146155178,12.714018785567859,18.81852370211376,19.034704435199476,7,8
3,16,7.0,43.75,7,9.511435562521372,21.008585346583597,23.40857128102905,6,37.5,7.6402409168369125,11.43556252137245,18.61085170261425,22.446672524151275,7,8
4,9,2.0,22.22222222222222,7,10.900874954662804,18.21554202067247,20.45651496935016,1,11.11111111111111,7.8688702153266945,11.98606577391508,18.902563342235517,19.82787871784198,7,8
5,14,6.0,42.857142857142854,7,22.86947012908789,43.50945112847071,48.701890225694136,6,42.857142857142854,8.03918968849223,12.327271945035292,18.79119899263583,22.984598501553968,7,8
6,12,6.0,50.0,7,36.26457261234893,66.76664941459688,73.36264835963557,5,41.666666666666664,10.179392341194728,14.572612348930015,23.27639675595458,24.993325985904974,7,8
7,11,7.0,63.63636363636363,4,56.83612743423251,112.52088138683375,122.519637027731,4,36.36363636363637,13.355971016021781,17.94561605069012,25.884147950985955,26.516153135522945,7,8
8,6,1.0,16.666666666666668,7,41.677155943248785,68.76314654033378,73.76233638849243,1,16.666666666666668,6.0569614286032865,10.489276582118531,15.711608106562005,16.09000941241303,7,8
9,13,4.0,30.76923076923077,7,62.320928260512495,132.01242074336488,146.41508303029022,4,30.76923076923077,8.620654287167287,13.235952820184027,18.70392925337289,18.722336097519182,7,8
10,8,1.0,12.5,7,65.01118465951062,106.00514679203654,117.2010293584073,1,12.5,7.17270802973659,11.184659510614791,17.351889444051714,17.408194885673723,7,8
11,5,4.0,80.0,4,110.01582396346726,190.01137913838403,198.01088255946513,3,60.0,11.036251845361255,15.823963467269413,22.874693975401755,23.2086223224011,7,8
12,4,2.0,50.0,3,90.02131536165128,120.03021645004897,120.0322964329721,1,25.0,16.16181346516623,21.31536165127202,31.375305133992303,32.528203989101094,7,8
13,8,0.0,0.0,6,96.26438301725418,140.0179286206243,140.01891528858025,0,0.0,9.69130136854283,14.383017254187855,18.69107991427607,19.06778043824327,7,8
14,4,4.0,100.0,2,157.5217515279012,256.51057656426025,267.3081253980548,2,50.0,16.568922349930453,21.751527901200095,27.906329950564157,27.932459229013173,7,8
15,1,1.0,100.0,1,150.05205019820832,150.05205019820832,150.05205019820832,0,0.0,44.84909735338185,52.05019820830647,52.05019820830647,52.05019820830647,7,8
1,33,17.0,51.515151515151516,9,3.3448776900709616,8.407268162064781,9.690320796537039,17,51.515151515151516,7.041752217705486,11.544356737628219,18.180781578841614,19.179426311652733,8,9
2,30,14.0,46.666666666666664,9,5.143918101240756,11.10669841517305,13.428110287388114,13,43.333333333333336,6.27054180443432,10.584767907422657,17.95548265684388,21.3294161613615,8,9
3,23,9.0,39.130434782608695,9,8.534204661572952,16.012156297777565,16.014905087099763,9,39.130434782608695,7.901558043899837,12.465531138168966,19.266044930980733,23.505815528991267,8,9
4,14,2.0,14.285714285714286,9,12.011253928084074,21.008460691337852,21.009142360632325,2,14.285714285714286,6.770671900803053,11.25392808407249,15.706268963533711,16.1849366022039,8,9
5,14,4.0,28.571428571428573,9,19.29510161425467,33.51222318861657,38.71313478791343,4,28.571428571428573,5.295105108509506,9.387328540386486,14.879102606617868,17.132061840513863,8,9
6,17,7.0,41.1764705882353,9,33.540395932583024,63.01741625946581,72.61395611119784,7,41.1764705882353,6.73850193998409,10.984167877141072,19.932858004274244,24.525825059324603,8,9
7,11,3.0,27.272727272727273,8,52.283324712338796,112.51146056398366,122.51575924927509,3,27.272727272727273,6.157918644530908,10.597439611524855,18.141101874953563,19.186846896571165,8,9
8,7,3.0,42.857142857142854,5,39.30560583920397,67.52017898918947,73.5178127421444,2,28.571428571428573,14.832859304046423,19.891553489684902,25.41251407181951,26.74693727113762,8,9
9,10,1.0,10.0,8,48.01204635111071,76.51389156272974,87.3158863213127,1,10.0,7.510303760652958,12.046351110715332,17.028976513417582,17.4504812403219,8,9
10,4,2.0,50.0,3,60.01802973106304,80.02605892455918,80.02643477364293,2,50.0,13.095071357669672,18.02973106303773,26.058924559173374,26.434773642929425,8,9
11,8,0.0,0.0,6,75.0130798638736,100.01192218865148,100.01197470847967,0,0.0,8.474963975326187,13.079863873603099,17.053259142960858,17.383579441119984,8,9
12,1,0.0,0.0,3,60.01106969734922,60.01106969734922,60.01106969734922,0,0.0,6.598714604663676,11.06969734922051,11.06969734922051,11.06969734922051,8,9
13,6,1.0,16.666666666666668,6,81.6805452938784,122.51041812881903,136.50784717448764,0,0.0,9.220513755555618,13.878627211734859,19.4688214741238,19.941130344219637,8,9
14,3,2.0,66.66666666666667,3,120.02000600522736,171.01731237301155,178.2167744369207,0,0.0,14.939686274942757,20.00600522736686,23.029129505229015,23.297149127866035,8,9
15,0,,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8,9
1,17,6.0,35.294117647058826,9,2.187701259517208,5.209687268389431,5.855080525742582,5,29.41176470588235,6.748964465182792,11.230671281913708,18.60633989541636,20.93762510479662,9,10
2,16,7.0,43.75,9,5.261638661706803,12.515019326474706,13.714993013896018,6,37.5,7.363119613835925,11.638661706802598,19.425314958202236,21.101420117353793,9,10
3,22,8.0,36.36363636363637,9,10.009779821904639,23.81125503137492,27.167115795680935,8,36.36363636363637,5.564476039498031,9.779821904637005,16.60961898478652,16.953730982322668,9,10
4,12,3.0,25.0,9,11.678870596202588,24.15615211303605,27.24216751244909,2,16.666666666666668,7.968511012061501,12.20392953592163,21.344048642202168,24.127286088330422,9,10
5,21,11.0,52.38095238095238,9,26.67969311870264,50.02403749388318,58.018700151510146,10,47.61904761904762,8.425110430593367,13.026452035970696,24.03749388317571,24.64130285004247,9,10
6,19,9.0,47.36842105263158,9,43.43368946526489,106.5150996446246,117.31021328425582,8,42.10526315789474,8.061448427877464,12.636833685936915,19.31120724560055,19.909607498514987,9,10
7,11,5.0,45.45454545454545,8,45.47042916303705,87.51461293213404,97.51583041853661,3,27.272727272727273,11.431427594774904,15.883708491597817,26.46205739200628,27.32230599657513,9,10
8,10,4.0,40.0,5,50.017772519695065,88.76437336860054,97.75994506907018,4,40.0,12.85499539309474,17.772519695058975,26.996319368161114,30.83031488565173,9,10
9,4,0.0,0.0,8,30.010164170177415,30.01419194229598,30.01449252134482,0,0.0,5.753513589916213,10.164170177414121,14.191942295982564,14.492521344822075,9,10
10,11,9.0,81.81818181818181,3,98.20211316444635,180.02144629538975,196.0259618731951,7,63.63636363636363,15.209412021445416,20.294982628165293,27.290154339052517,27.449663693178163,9,10
11,7,0.0,0.0,6,64.29828527955979,100.01166261474985,100.01217093545996,0,0.0,7.999994833035457,12.570993845515947,15.39689579104664,15.479389563664869,9,10
12,4,3.0,75.0,3,105.02099685173793,171.0226078664265,178.2239192396075,1,25.0,15.86452266005069,20.996851737934122,24.890454066236057,24.98128293637303,9,10
13,2,0.0,0.0,2,105.01129808343984,136.5117067451304,139.31174307061403,0,0.0,6.811885629841337,11.29808343983337,11.706745130412315,11.743070614019333,9,10
14,2,0.0,0.0,3,90.01624347584962,90.0186345453655,90.01884708487802,0,0.0,11.427816342055623,16.243475849631363,18.634545365496898,18.84708487801828,9,10
15,0,,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9,10
1,14,2.0,14.285714285714286,10,1.511257233034068,2.360222606116002,2.8776502200946554,1,7.142857142857143,7.04043669517842,11.25723303406824,19.714230883647005,20.535968277154723,10,10
2,23,11.0,47.82608695652174,10,4.96771250256473,8.019492204378933,9.570994123197966,11,47.82608695652174,6.711715275590135,11.190763434294766,19.813945204415397,20.031026601386248,10,10
3,18,4.0,22.22222222222222,10,7.121226572680486,12.010389779688584,12.01219900869856,4,22.22222222222222,5.915467739217034,10.115461569373373,16.6642437177034,17.492443128318573,10,10
4,17,5.0,29.41176470588235,10,13.598024789055827,28.00720019072115,28.007392314111478,5,29.41176470588235,5.623418028933616,9.789494938181049,14.20298430435077,14.471139053804807,10,10
5,14,3.0,21.428571428571427,10,17.15392761861654,30.01202889384525,30.01369481345178,3,21.428571428571427,6.866121177127622,11.070475759398297,17.6126137005275,18.504072986950103,10,10
6,7,3.0,42.857142857142854,5,19.30265292041404,30.01539713276307,30.01787747119227,0,0.0,12.076663758046081,16.938634699755646,23.2823796403655,23.886471034613667,10,10
7,10,2.0,20.0,8,40.011656442674955,75.01010043408166,75.01059094097134,2,20.0,7.146370997702763,11.656442674956484,15.25121379339404,16.193314823374067,10,10
8,14,2.0,14.285714285714286,10,39.29682593753554,75.01104215716359,75.01409808242856,2,14.285714285714286,6.637874072702094,11.111651821261537,16.835166756952113,18.16507799104723,10,10
9,9,3.0,33.333333333333336,7,60.01136045316022,108.0157969775804,117.61793545731315,3,33.333333333333336,7.284935870340988,11.360453160218073,18.21988185598805,18.420038168267688,10,10
10,3,1.0,33.333333333333336,3,80.0159845112383,116.01998097626567,119.2202662196368,1,33.333333333333336,11.18610393508564,15.984511238308171,19.980976265681182,20.266219636799534,10,10
11,3,2.0,66.66666666666667,3,66.69037825321037,95.02061642570486,99.02006817497089,0,0.0,18.398402022307916,23.711586543699756,26.547761903998083,26.736949550426974,10,10
12,4,1.0,25.0,3,90.01810836514447,120.02777487284027,120.0290572451216,1,25.0,13.168466842079557,18.108365144470895,27.8313683295651,29.068544219472113,10,10
13,2,0.0,0.0,2,70.01731097724772,70.01961375889286,70.01981845059464,0,0.0,12.424200871426464,17.310977247724693,19.613758892858627,19.81845059464831,10,10
14,1,1.0,100.0,1,90.02048913107284,90.02048913107284,90.02048913107284,0,0.0,15.390626310263974,20.489131072832986,20.489131072832986,20.489131072832986,10,10
15,1,1.0,100.0,1,150.02005284513078,150.02005284513078,150.02005284513078,0,0.0,14.983405707250993,20.052845130774795,20.052845130774795,20.052845130774795,10,10
